flight_id,airline,flight_no,origin,destination,departure_time,arrival_time,duration_minutes,stops,price,total_price,adults,currency,route_detail,segment_detail,query_date,flight_date,data_source,_raw_fast_flights
SCR_20260531_062,Korean Air,,GMP,NRT,"5:35 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1310,2,9812.0,9812.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|5:35 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|21 小時 50 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:35 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 50 min', stops=2, delay=None, price='NT$9812')"
SCR_20260531_063,Korean Air,,GMP,NRT,"5:35 PM on Sun, May 31","3:25 PM on Mon, Jun 1",1310,2,9812.0,9812.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|5:35 PM on Sun, May 31|NRT|3:25 PM on Mon, Jun 1|21 小時 50 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:35 PM on Sun, May 31', arrival='3:25 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 50 min', stops=2, delay=None, price='NT$9812')"
SCR_20260531_064,Korean Air,,GMP,NRT,"5:30 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1485,2,9818.0,9818.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|5:30 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|24 小時 45 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='5:30 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='24 hr 45 min', stops=2, delay=None, price='NT$9818')"
SCR_20260531_065,Korean Air,,GMP,NRT,"6:15 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1440,2,9818.0,9818.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|6:15 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|24 小時 0 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='6:15 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='24 hr', stops=2, delay=None, price='NT$9818')"
SCR_20260531_066,Korean Air,,GMP,NRT,"6:45 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1410,2,9818.0,9818.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|6:45 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|23 小時 30 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='6:45 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='23 hr 30 min', stops=2, delay=None, price='NT$9818')"
SCR_20260531_067,Korean Air,,GMP,NRT,"8:30 PM on Sun, May 31","6:15 PM on Mon, Jun 1",1305,2,9818.0,9818.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|8:30 PM on Sun, May 31|NRT|6:15 PM on Mon, Jun 1|21 小時 45 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air', departure='8:30 PM on Sun, May 31', arrival='6:15 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 45 min', stops=2, delay=None, price='NT$9818')"
SCR_20260531_068,"Korean Air, JAL",,GMP,NRT,"2:00 PM on Sun, May 31","9:30 AM on Mon, Jun 1",1170,2,9851.0,9851.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|2:00 PM on Sun, May 31|NRT|9:30 AM on Mon, Jun 1|19 小時 30 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Korean Air, JAL', departure='2:00 PM on Sun, May 31', arrival='9:30 AM on Mon, Jun 1', arrival_time_ahead='+1', duration='19 hr 30 min', stops=2, delay=None, price='NT$9851')"
SCR_20260531_069,Jeju Air,,GMP,NRT,"8:20 PM on Sun, May 31","1:00 PM on Mon, Jun 1",1000,1,10356.0,10356.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|8:20 PM on Sun, May 31|NRT|1:00 PM on Mon, Jun 1|16 小時 40 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Jeju Air', departure='8:20 PM on Sun, May 31', arrival='1:00 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='16 hr 40 min', stops=1, delay=None, price='NT$10356')"
SCR_20260531_070,"Asiana Airlines, JAL",,GMP,NRT,"8:10 AM on Sun, May 31","4:00 PM on Sun, May 31",470,1,11622.0,11622.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|8:10 AM on Sun, May 31|NRT|4:00 PM on Sun, May 31|7 小時 50 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Asiana Airlines, JAL', departure='8:10 AM on Sun, May 31', arrival='4:00 PM on Sun, May 31', arrival_time_ahead='', duration='7 hr 50 min', stops=1, delay=None, price='NT$11622')"
SCR_20260531_071,"Asiana Airlines, ANA",,GMP,NRT,"5:40 PM on Sun, May 31","3:30 PM on Mon, Jun 1",1310,1,13572.0,13572.0,1,TWD,GMP → 轉機(1次) → NRT,"GMP|5:40 PM on Sun, May 31|NRT|3:30 PM on Mon, Jun 1|21 小時 50 分鐘|包含 1 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='Asiana Airlines, ANA', departure='5:40 PM on Sun, May 31', arrival='3:30 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='21 hr 50 min', stops=1, delay=None, price='NT$13572')"
SCR_20260531_072,China Southern,,GMP,NRT,"1:30 PM on Sun, May 31","12:45 PM on Mon, Jun 1",1395,2,19325.0,19325.0,1,TWD,GMP → 轉機(2次) → NRT,"GMP|1:30 PM on Sun, May 31|NRT|12:45 PM on Mon, Jun 1|23 小時 15 分鐘|包含 2 次轉機",2026-05-25,2026-05-31,Google Flights 爬蟲即時結果,"Flight(is_best=False, name='China Southern', departure='1:30 PM on Sun, May 31', arrival='12:45 PM on Mon, Jun 1', arrival_time_ahead='+1', duration='23 hr 15 min', stops=2, delay=None, price='NT$19325')"
